year,player_id,guid,player_name,position,pos_abbr,school,team_name,team_abbr,weight,height,ovr_rk,pos_rk,grade,link,player_image
2016,49554,a97ca60fbef5d6c94375436c5e918dcb,Sterling Bailey,Defensive End,DE,Georgia,Bulldogs,UGA,285,76,327,32,32,http://insider.espn.com/nfl/draft/player/_/id/49554,NA
2016,50279,66cee2404be8593aa5d8559e913ef4d7,Tevin Carter,Safety,S,Utah,Utes,UTAH,218,73.25,328,26,32,http://insider.espn.com/nfl/draft/player/_/id/50279,NA
2016,49536,674d2d0e70fada399613713b59e0417a,Reggie Gilbert,Defensive End,DE,Arizona,Wildcats,ARIZ,261,74.875,330,31,32,http://insider.espn.com/nfl/draft/player/_/id/49536,NA
2016,50483,6e78b03f56350da0a87a1ba964f2e2ac,Dominick Jackson,Offensive Guard,OG,Alabama,Crimson Tide,ALA,313,77,331,18,32,http://insider.espn.com/nfl/draft/player/_/id/50483,NA
2016,50369,e011083d3ae50f3f19bde3034f348be5,Desmond Morgan,Outside Linebacker,OLB,Michigan,Wolverines,MICH,231,71.875,332,26,32,http://insider.espn.com/nfl/draft/player/_/id/50369,NA
2016,49776,6ceb8285927f569c353deaf6ba192ea4,Gionni Paul,Inside Linebacker,ILB,Utah,Utes,UTAH,231,70.125,333,18,32,http://insider.espn.com/nfl/draft/player/_/id/49776,NA
2016,50179,c966ad5827f49a8248ec9f61fff40944,Alonzo Russell,Wide Receiver,WR,Toledo,Rockets,TOL,206,75.625,336,52,32,http://insider.espn.com/nfl/draft/player/_/id/50179,NA
2016,50104,1e84f5f938eb1850f65b8ecb93b55d00,Kyle Carter,Tight End,TE,Penn State,Nittany Lions,PSU,243,75.375,338,14,31,http://insider.espn.com/nfl/draft/player/_/id/50104,NA
2016,49558,f81e4d8ae3e408a125d829e39fdd0dce,Vontarrius Dora,Defensive End,DE,Louisiana Tech,Bulldogs,LT,256,76,339,34,31,http://insider.espn.com/nfl/draft/player/_/id/49558,NA
2016,50201,0882a57fe776669a71877728b1aa5052,Johnny Holton,Wide Receiver,WR,Cincinnati,Bearcats,CIN,190,72.625,340,54,31,http://insider.espn.com/nfl/draft/player/_/id/50201,NA
2016,49784,5f7198c35f8c20c178ea703abcec48e2,Raphael Kirby,Inside Linebacker,ILB,Miami,Hurricanes,MIAMI,236,72.25,341,19,31,http://insider.espn.com/nfl/draft/player/_/id/49784,NA
2016,50187,0d2d4afd951f5a3e100cc8613ae6a310,Mitch Mathews,Wide Receiver,WR,BYU,Cougars,BYU,222,77.625,344,53,31,http://insider.espn.com/nfl/draft/player/_/id/50187,NA
2016,49820,d9087a23bd8500d4bdf757ba05fccfaf,Mike Matthews,Center,C,Texas A&M,Aggies,TA&M,297,73.625,345,11,31,http://insider.espn.com/nfl/draft/player/_/id/49820,NA
2016,49717,420c230b3376c038a234a478fb0086db,Greg Milhouse,Defensive Tackle,DT,Campbell,Camels,CAMP,295,73.375,346,31,31,http://insider.espn.com/nfl/draft/player/_/id/49717,NA
2016,49969,e5da6429c8019ab8a1ee2e47229c2d4f,Will Monday,Punter,P,Duke,Blue Devils,DUKE,212,75.75,347,3,31,http://insider.espn.com/nfl/draft/player/_/id/49969,NA
2016,49962,524adec7d1f652c70c098dd8b73abfca,Jaden Oberkrom,Place Kicker,PK,TCU,Horned Frogs,TCU,186,74.375,348,4,31,http://insider.espn.com/nfl/draft/player/_/id/49962,NA
2016,49532,ca59384eeffaa956c590ff19c50ef5e0,Mario Ojemudia,Defensive End,DE,Michigan,Wolverines,MICH,255,74.375,349,33,31,http://insider.espn.com/nfl/draft/player/_/id/49532,NA
2016,50375,a6735cec532bff0d3eb59848a3b86cf5,Montese Overton,Outside Linebacker,OLB,East Carolina,Pirates,ECU,223,73.75,350,27,31,http://insider.espn.com/nfl/draft/player/_/id/50375,NA
2016,49996,97713ffa3e3b081d429fa06ed3bb06d4,Mike Bercovici,Quarterback,QB,Arizona State,Sun Devils,ASU,206,72.5,352,18,31,http://insider.espn.com/nfl/draft/player/_/id/49996,NA
2017,51833,c8c1b5879dbe11d29e9c08300080d93d,Lorenzo Jerome,Safety,S,St Francis (PA),Red Flash,SFU,204,70.5,98,11,73,http://insider.espn.com/nfl/draft/player/_/id/51833,NA
2017,51708,d901fdbbc8d766318a2cfda577b8c4ad,Cole Hikutini,Tight End,TE,Louisville,Cardinals,LOU,247,76.375,118,9,69,http://insider.espn.com/nfl/draft/player/_/id/51708,https://a.espncdn.com/i/headshots/nfldraft/players/full/51708.png
2017,51690,724531b77472fa5d23e7fef4a6980689,Keionta Davis,Defensive End,DE,Chattanooga,Mocs,CHAT,271,75,120,13,69,http://insider.espn.com/nfl/draft/player/_/id/51690,https://a.espncdn.com/i/headshots/nfldraft/players/full/51690.png
2017,51673,94b5b8ee0f7e51a0f0513a5d776ce67a,KD Cannon,Wide Receiver,WR,Baylor,Bears,BAY,182,71,124,16,68,http://insider.espn.com/nfl/draft/player/_/id/51673,https://a.espncdn.com/i/headshots/nfldraft/players/full/51673.png
2017,51937,0e219ae2d15978624039d0f96872a93e,Aviante Collins,Offensive Tackle,OT,TCU,Horned Frogs,TCU,295,76.125,154,11,60,http://insider.espn.com/nfl/draft/player/_/id/51937,https://a.espncdn.com/i/headshots/nfldraft/players/full/51937.png
2017,51630,2504dd24f61ed793faa4071d6938cc56,Tyler Orlosky,Center,C,West Virginia,Mountaineers,WVU,298,75.375,155,3,59,http://insider.espn.com/nfl/draft/player/_/id/51630,https://a.espncdn.com/i/headshots/nfldraft/players/full/51630.png
2017,52045,00dc1ce6e3b401100242c773746168aa,Jessamen Dunker,Offensive Tackle,OT,Tennessee State,Tigers,TNST,318,76.25,164,12,58,http://insider.espn.com/nfl/draft/player/_/id/52045,NA
2017,51555,776caac8c304aff29d6fdae89d18a972,Jon Toth,Center,C,Kentucky,Wildcats,UK,307,76.875,169,4,58,http://insider.espn.com/nfl/draft/player/_/id/51555,https://a.espncdn.com/i/headshots/nfldraft/players/full/51555.png
2017,51832,15628e3b8c0a1acd07460046c98b23db,Jadar Johnson,Safety,S,Clemson,Tigers,CLEM,206,72.375,171,16,57,http://insider.espn.com/nfl/draft/player/_/id/51832,https://a.espncdn.com/i/headshots/nfldraft/players/full/51832.png
2017,51822,d872a7e419158ec701e295c39cd6edf6,Carroll Phillips,Outside Linebacker,OLB,Illinois,Fighting Illini,ILL,242,75.25,172,9,57,http://insider.espn.com/nfl/draft/player/_/id/51822,https://a.espncdn.com/i/headshots/nfldraft/players/full/51822.png
2017,51618,7f2f11e28e108e30e8c7ff2e16dbd18a,Jarron Jones,Defensive Tackle,DT,Notre Dame,Fighting Irish,ND,316,77.75,174,17,56,http://insider.espn.com/nfl/draft/player/_/id/51618,https://a.espncdn.com/i/headshots/nfldraft/players/full/51618.png
2017,51758,c6b102282f015c2dbfcc8eb1ecd0e1ad,Damien Mama,Offensive Guard,OG,USC,Trojans,USC,334,75.5,175,9,56,http://insider.espn.com/nfl/draft/player/_/id/51758,https://a.espncdn.com/i/headshots/nfldraft/players/full/51758.png
2017,51807,75a734e6fdd5a8786811a275ce1c5308,Amba Etta-Tawo,Wide Receiver,WR,Syracuse,Orange,SYR,208,73.25,182,24,55,http://insider.espn.com/nfl/draft/player/_/id/51807,https://a.espncdn.com/i/headshots/nfldraft/players/full/51807.png
2017,51713,21e94b320f4544ea67b92851bba66597,Bug Howard,Wide Receiver,WR,North Carolina,Tar Heels,UNC,221,76.125,183,25,54,http://insider.espn.com/nfl/draft/player/_/id/51713,https://a.espncdn.com/i/headshots/nfldraft/players/full/51713.png
2017,52046,aa691536fb95bf43276ffcf81385dae9,Devonte Fields,Defensive End,DE,Louisville,Cardinals,LOU,236,74.5,185,17,54,http://insider.espn.com/nfl/draft/player/_/id/52046,https://a.espncdn.com/i/headshots/nfldraft/players/full/52046.png
2017,51579,f4b2a82bef7470bd3950ef22dfd08db9,Fred Ross,Wide Receiver,WR,Mississippi State,Bulldogs,MSST,213,72.75,186,26,53,http://insider.espn.com/nfl/draft/player/_/id/51579,https://a.espncdn.com/i/headshots/nfldraft/players/full/51579.png
2017,51964,4b228f019afddb20906d9c2e40838d3d,Ben Braden,Offensive Guard,OG,Michigan,Wolverines,MICH,329,78.5,190,10,51,http://insider.espn.com/nfl/draft/player/_/id/51964,https://a.espncdn.com/i/headshots/nfldraft/players/full/51964.png
2017,51932,c87982bfe87b2b80f17f5ed4f51a83c5,Scott Orndoff,Tight End,TE,Pittsburgh,Panthers,PITT,253,76.875,202,15,50,http://insider.espn.com/nfl/draft/player/_/id/51932,https://a.espncdn.com/i/headshots/nfldraft/players/full/51932.png
2017,51611,8a0622c6fd1d2a17a6ec7271813811bd,Charles Walker,Defensive Tackle,DT,Oklahoma,Sooners,OKLA,310,73.875,204,19,49,http://insider.espn.com/nfl/draft/player/_/id/51611,https://a.espncdn.com/i/headshots/nfldraft/players/full/51611.png
2017,49304,b54bb6c2c79881dea632300751827117,Travin Dural,Wide Receiver,WR,LSU,Tigers,LSU,202,72.75,206,31,49,http://insider.espn.com/nfl/draft/player/_/id/49304,https://a.espncdn.com/i/headshots/nfldraft/players/full/49304.png
2017,49205,a733d6f017f67be33c3d950fc30df6bd,Corey Clement,Running Back,RB,Wisconsin,Badgers,WIS,220,70.125,207,20,49,http://insider.espn.com/nfl/draft/player/_/id/49205,https://a.espncdn.com/i/headshots/nfldraft/players/full/49205.png
2017,51593,f2e8cfd9438954b2be9190010d81c7b4,Ashton Lampkin,Cornerback,CB,Oklahoma State,Cowboys,OKST,189,72.25,208,25,49,http://insider.espn.com/nfl/draft/player/_/id/51593,https://a.espncdn.com/i/headshots/nfldraft/players/full/51593.png
2017,51863,cf0c7f4b90fbf0715670ed8c732a2695,Praise Martin-Oguike,Defensive End,DE,Temple,Owls,TEM,258,72.375,209,19,49,http://insider.espn.com/nfl/draft/player/_/id/51863,NA
2017,51649,5c882be7b357c07bdbcfee7e957b2b97,Chad Wheeler,Offensive Tackle,OT,USC,Trojans,USC,306,79,210,14,49,http://insider.espn.com/nfl/draft/player/_/id/51649,https://a.espncdn.com/i/headshots/nfldraft/players/full/51649.png
2017,51801,369ef4bd3c8f9804d2659555dcdeb628,Speedy Noil,Wide Receiver,WR,Texas A&M,Aggies,TA&M,199,70.625,211,30,49,http://insider.espn.com/nfl/draft/player/_/id/51801,https://a.espncdn.com/i/headshots/nfldraft/players/full/51801.png
2017,48816,11996b6278a3f27a1d9cda5506d04975,Damarius Travis,Safety,S,Minnesota,Golden Gophers,MINN,206,72.875,212,20,48,http://insider.espn.com/nfl/draft/player/_/id/48816,https://a.espncdn.com/i/headshots/nfldraft/players/full/48816.png
2017,51986,16d8ff949af63eb324cc829c9b2023b0,Zach Pascal,Wide Receiver,WR,Old Dominion,Monarchs,ODU,219,73.625,215,33,48,http://insider.espn.com/nfl/draft/player/_/id/51986,https://a.espncdn.com/i/headshots/nfldraft/players/full/51986.png
2017,52000,5aeea124a4ba0cb0d61667d2a9bdcd45,Tashawn Bower,Outside Linebacker,OLB,LSU,Tigers,LSU,250,76.75,217,12,48,http://insider.espn.com/nfl/draft/player/_/id/52000,https://a.espncdn.com/i/headshots/nfldraft/players/full/52000.png
2017,51995,93c7f1d32debfe2fdfe87c5dbbe321e9,Bryan Cox,Outside Linebacker,OLB,Florida,Gators,FLA,265,74.875,219,13,47,http://insider.espn.com/nfl/draft/player/_/id/51995,https://a.espncdn.com/i/headshots/nfldraft/players/full/51995.png
2017,51691,d5f3a3c0e8c1784299130fe189e1e219,Ken Ekanem,Defensive End,DE,Virginia Tech,Hokies,VT,257,74.75,220,20,47,http://insider.espn.com/nfl/draft/player/_/id/51691,https://a.espncdn.com/i/headshots/nfldraft/players/full/51691.png
2017,51926,dcee313685495af97cd77e6a96943051,Michael Rector,Wide Receiver,WR,Stanford,Cardinal,STAN,193,72.5,221,34,47,http://insider.espn.com/nfl/draft/player/_/id/51926,https://a.espncdn.com/i/headshots/nfldraft/players/full/51926.png
2017,51844,0bc3b6c008777bdcbc9a5528d76ff428,Dare Ogunbowale,Running Back,RB,Wisconsin,Badgers,WIS,213,70.75,222,21,46,http://insider.espn.com/nfl/draft/player/_/id/51844,https://a.espncdn.com/i/headshots/nfldraft/players/full/51844.png
2017,51731,12644f3605cf1e08ecd9d8d48fc07b13,Garrett Sickels,Defensive End,DE,Penn State,Nittany Lions,PSU,261,75.5,223,21,46,http://insider.espn.com/nfl/draft/player/_/id/51731,NA
2017,51751,dcbfe8c2aa594966f9c3f522a2fe34cd,Marcus Oliver,Inside Linebacker,ILB,Indiana,Hoosiers,IND,240,73,227,13,45,http://insider.espn.com/nfl/draft/player/_/id/51751,NA
2017,51663,66192e70567783053b6bdf0be3de57c3,De'Veon Smith,Running Back,RB,Michigan,Wolverines,MICH,223,70.875,231,22,45,http://insider.espn.com/nfl/draft/player/_/id/51663,https://a.espncdn.com/i/headshots/nfldraft/players/full/51663.png
2017,51848,22e9cab9f4a86a755eecfe93002cecbb,Billy Brown,Tight End,TE,Shepherd,Rams,SHE,255,75.75,232,16,44,http://insider.espn.com/nfl/draft/player/_/id/51848,NA
2017,51623,f375d38c66cf29c7db1297a7b8ec116f,Keith Kelsey,Inside Linebacker,ILB,Louisville,Cardinals,LOU,233,72.375,233,14,44,http://insider.espn.com/nfl/draft/player/_/id/51623,https://a.espncdn.com/i/headshots/nfldraft/players/full/51623.png
2017,51809,9502ddc2896443e05a817076223a7ef3,Jerome Lane,Wide Receiver,WR,Akron,Zips,AKR,226,74.5,237,39,44,http://insider.espn.com/nfl/draft/player/_/id/51809,https://a.espncdn.com/i/headshots/nfldraft/players/full/51809.png
2017,51538,fe72bd7f2db1e3ee40e8c04aa30cbc82,A.J. Jefferson,Defensive End,DE,Mississippi State,Bulldogs,MSST,280,74.5,238,23,44,http://insider.espn.com/nfl/draft/player/_/id/51538,NA
2017,51711,fc6605ce4d690e5b5b88d50ee1da7b30,James Quick,Wide Receiver,WR,Louisville,Cardinals,LOU,186,71.875,239,38,44,http://insider.espn.com/nfl/draft/player/_/id/51711,https://a.espncdn.com/i/headshots/nfldraft/players/full/51711.png
2017,51933,NA,Krishawn Hogan,Wide Receiver,WR,NA,NA,NA,222,75,240,41,43,http://insider.espn.com/nfl/draft/player/_/id/51933,NA
2017,51614,418f705974bd3d6a33dad4c7115f2434,DeAngelo Brown,Defensive Tackle,DT,Louisville,Cardinals,LOU,302,72.375,242,21,43,http://insider.espn.com/nfl/draft/player/_/id/51614,NA
2017,51965,dc1c08f50dd90520eb784e468935ae7c,Collin Buchanan,Offensive Tackle,OT,Miami (OH),RedHawks,M-OH,316,76.75,244,17,43,http://insider.espn.com/nfl/draft/player/_/id/51965,https://a.espncdn.com/i/headshots/nfldraft/players/full/51965.png
2017,51800,e27a8aa054d6e2182007dec3c4676688,Damore'ea Stringfellow,Wide Receiver,WR,Ole Miss,Rebels,MISS,218,73.875,247,40,43,http://insider.espn.com/nfl/draft/player/_/id/51800,NA
2017,51704,69bb5c32d76c460a307cbd3fbc1a803a,Avery Gennesy,Offensive Tackle,OT,Texas A&M,Aggies,TA&M,318,75.5,248,18,42,http://insider.espn.com/nfl/draft/player/_/id/51704,https://a.espncdn.com/i/headshots/nfldraft/players/full/51704.png
2017,51625,94f229b12626e99c255d5f15433b27e2,Hardy Nickerson,Inside Linebacker,ILB,Illinois,Fighting Illini,ILL,232,71.625,250,15,42,http://insider.espn.com/nfl/draft/player/_/id/51625,https://a.espncdn.com/i/headshots/nfldraft/players/full/51625.png
2017,51805,817d4a6e213272eaf3f9c84546448e0f,Jamari Staples,Wide Receiver,WR,Louisville,Cardinals,LOU,195,74.875,251,42,42,http://insider.espn.com/nfl/draft/player/_/id/51805,https://a.espncdn.com/i/headshots/nfldraft/players/full/51805.png
2017,51672,d62aab786c40c57bca438a5a45ee0f29,Travis Rudolph,Wide Receiver,WR,Florida State,Seminoles,FSU,189,71.75,253,44,41,http://insider.espn.com/nfl/draft/player/_/id/51672,https://a.espncdn.com/i/headshots/nfldraft/players/full/51672.png
2017,51850,21904f6b54aaa20498f8d4cd829e6daf,Quincy Adeboyejo,Wide Receiver,WR,Ole Miss,Rebels,MISS,197,74.625,254,43,41,http://insider.espn.com/nfl/draft/player/_/id/51850,https://a.espncdn.com/i/headshots/nfldraft/players/full/51850.png
2017,51963,984399ede251ac81c1f2be1105b5e03f,Cethan Carter,Tight End,TE,Nebraska,Cornhuskers,NEB,241,75.25,256,17,41,http://insider.espn.com/nfl/draft/player/_/id/51963,https://a.espncdn.com/i/headshots/nfldraft/players/full/51963.png
2017,52004,464afeef46a97a93387016cefcfff878,Noble Nwachukwu,Defensive End,DE,West Virginia,Mountaineers,WVU,268,73.375,257,25,41,http://insider.espn.com/nfl/draft/player/_/id/52004,https://a.espncdn.com/i/headshots/nfldraft/players/full/52004.png
2017,51953,3045bf1092e5cb9019886684158e6ffc,Cameron Lee,Offensive Guard,OG,Illinois State,Redbirds,ILST,312,76.75,258,14,41,http://insider.espn.com/nfl/draft/player/_/id/51953,NA
2017,51857,861de0354265b71f51d20130f2d6955c,Will Likely,Cornerback,CB,Maryland,Terrapins,MD,180,66.625,259,28,41,http://insider.espn.com/nfl/draft/player/_/id/51857,https://a.espncdn.com/i/headshots/nfldraft/players/full/51857.png
2017,101498,6fe0272ad541d1d4383962bdb20c416b,Artavis Scott,Wide Receiver,WR,Clemson,Tigers,CLEM,193,70.125,261,46,40,http://insider.espn.com/nfl/draft/player/_/id/101498,NA
2017,51843,5808bfca0e4e44e9c99583b620819f23,Jermaine Grace,Outside Linebacker,OLB,Miami,Hurricanes,MIAMI,223,72.125,262,16,40,http://insider.espn.com/nfl/draft/player/_/id/51843,NA
2017,51797,f813b102a53cdd4756d3e77bf9b6d926,Aris Scott,Wide Receiver,WR,Delaware State,Hornets,DSU,218,74,263,151,20,http://insider.espn.com/nfl/draft/player/_/id/51797,https://a.espncdn.com/i/headshots/nfldraft/players/full/51797.png
2017,51940,22ced5fa6031efd55e966bdb3ddfe840,Jahad Thomas,Running Back,RB,Temple,Owls,TEM,190,69.75,263,25,40,http://insider.espn.com/nfl/draft/player/_/id/51940,https://a.espncdn.com/i/headshots/nfldraft/players/full/51940.png
2017,51637,396657adcf26e788d8c3ca86a1d8d4db,Greg Pyke,Offensive Guard,OG,Georgia,Bulldogs,UGA,330,76.625,264,15,40,http://insider.espn.com/nfl/draft/player/_/id/51637,https://a.espncdn.com/i/headshots/nfldraft/players/full/51637.png
2017,51626,78a956e64ad2373e6201606d79fe5621,Harvey Langi,Inside Linebacker,ILB,BYU,Cougars,BYU,251,73.875,265,16,40,http://insider.espn.com/nfl/draft/player/_/id/51626,https://a.espncdn.com/i/headshots/nfldraft/players/full/51626.png
2017,51580,39e8f1f77c8bb1f3af7f2c506f494211,Ricky Seals-Jones,Wide Receiver,WR,Texas A&M,Aggies,TA&M,243,76.625,269,47,39,http://insider.espn.com/nfl/draft/player/_/id/51580,https://a.espncdn.com/i/headshots/nfldraft/players/full/51580.png
2017,101258,395126e66e2854f4bf015e077c86e1c9,Jason Croom,Tight End,TE,Tennessee,Volunteers,TENN,252,76.25,270,18,39,http://insider.espn.com/nfl/draft/player/_/id/101258,NA
2017,51820,bb849b58ead66c75bcc8f46ab3dc9bb8,Connor Harris,Inside Linebacker,ILB,Lindenwood,Lions,LIN,242,71.125,271,17,39,http://insider.espn.com/nfl/draft/player/_/id/51820,NA
2017,51962,625afb4620947b6a55caa3171dc77a35,Cameron Johnston,Punter,P,Ohio State,Buckeyes,OSU,194,71,272,1,39,http://insider.espn.com/nfl/draft/player/_/id/51962,https://a.espncdn.com/i/headshots/nfldraft/players/full/51962.png
2017,51638,b7dc568d696be4cba991bda41895e436,Kyle Kalis,Offensive Guard,OG,Michigan,Wolverines,MICH,306,76.25,273,16,39,http://insider.espn.com/nfl/draft/player/_/id/51638,NA
2017,51789,00507c466325350d8f7de03db1ebfb8e,Devine Redding,Running Back,RB,Indiana,Hoosiers,IND,205,68.25,274,26,39,http://insider.espn.com/nfl/draft/player/_/id/51789,https://a.espncdn.com/i/headshots/nfldraft/players/full/51789.png
2017,51629,f45cab5ffe68cc05f89f28fb743e3170,Cameron Tom,Center,C,Southern Mississippi,Golden Eagles,USM,300,75.75,275,9,39,http://insider.espn.com/nfl/draft/player/_/id/51629,https://a.espncdn.com/i/headshots/nfldraft/players/full/51629.png
2017,51686,29e4a909ddbb93ef97c5961451ab302f,Channing Stribling,Cornerback,CB,Michigan,Wolverines,MICH,188,73.25,276,29,39,http://insider.espn.com/nfl/draft/player/_/id/51686,https://a.espncdn.com/i/headshots/nfldraft/players/full/51686.png
2017,51944,b0d837796610195407d9062d08feb3de,Rushel Shell,Running Back,RB,West Virginia,Mountaineers,WVU,227,69.625,277,27,38,http://insider.espn.com/nfl/draft/player/_/id/51944,https://a.espncdn.com/i/headshots/nfldraft/players/full/51944.png
2017,51622,f24e8cc6c50b42bc6fc244dcbae40005,Ben Boulware,Inside Linebacker,ILB,Clemson,Tigers,CLEM,238,72,278,18,38,http://insider.espn.com/nfl/draft/player/_/id/51622,https://a.espncdn.com/i/headshots/nfldraft/players/full/51622.png
2017,51634,5d569e97e0dd6dda0e2a35d8710669bd,Caleb Peterson,Offensive Guard,OG,North Carolina,Tar Heels,UNC,300,75.875,279,17,38,http://insider.espn.com/nfl/draft/player/_/id/51634,NA
2017,51855,79912c4223f2f26e36dfe5655dda89d0,Sojourn Shelton,Cornerback,CB,Wisconsin,Badgers,WIS,177,69,280,30,38,http://insider.espn.com/nfl/draft/player/_/id/51855,https://a.espncdn.com/i/headshots/nfldraft/players/full/51855.png
2017,51608,0aaf5e141589c75cfebeb2f62cb2a790,Ahmad Thomas,Safety,S,Oklahoma,Sooners,OKLA,214,72,281,24,38,http://insider.espn.com/nfl/draft/player/_/id/51608,NA
2017,51670,4b27ce8963b1e1de676e6c7bc04abde4,Blake Jarwin,Tight End,TE,Oklahoma State,Cowboys,OKST,246,77.125,282,19,38,http://insider.espn.com/nfl/draft/player/_/id/51670,NA
2017,51852,822e7d662644a492a6a61f0e7c3805eb,Keevan Lucas,Wide Receiver,WR,Tulsa,Golden Hurricane,TLSA,192,69.375,283,48,38,http://insider.espn.com/nfl/draft/player/_/id/51852,https://a.espncdn.com/i/headshots/nfldraft/players/full/51852.png
2017,51939,f4d416bdbdeea65a2b82156003e223eb,Jerry Ugokwe,Offensive Tackle,OT,William & Mary,Tribe,W&M,321,79.375,284,19,38,http://insider.espn.com/nfl/draft/player/_/id/51939,NA
2017,51749,5c1b3591e97d54cc2c7815afda65e3bd,Freddie Stevenson,Fullback,FB,Florida State,Seminoles,FSU,234,72.5,285,1,38,http://insider.espn.com/nfl/draft/player/_/id/51749,https://a.espncdn.com/i/headshots/nfldraft/players/full/51749.png
2017,51675,1a673b3c310f5b696f454e012ae9d8a8,Gabe Marks,Wide Receiver,WR,Washington State,Cougars,WSU,189,71,286,49,37,http://insider.espn.com/nfl/draft/player/_/id/51675,https://a.espncdn.com/i/headshots/nfldraft/players/full/51675.png
2017,51624,0635af2da793c02e74bbefcc9eb197e1,Riley Bullough,Inside Linebacker,ILB,Michigan State,Spartans,MSU,226,73.625,287,19,37,http://insider.espn.com/nfl/draft/player/_/id/51624,https://a.espncdn.com/i/headshots/nfldraft/players/full/51624.png
2017,51919,cfac1260caeda1aeff58299a7e535d6d,Darrell Daniels,Tight End,TE,Washington,Huskies,WASH,247,75.25,290,20,37,http://insider.espn.com/nfl/draft/player/_/id/51919,https://a.espncdn.com/i/headshots/nfldraft/players/full/51919.png
2017,51721,77e31308764e181abc386c39736add88,Ezra Robinson,Cornerback,CB,Tennessee State,Tigers,TNST,189,71,292,31,37,http://insider.espn.com/nfl/draft/player/_/id/51721,NA
2017,51994,NA,Nate Theaker,Offensive Guard,OG,NA,NA,NA,315,76.75,293,18,37,http://insider.espn.com/nfl/draft/player/_/id/51994,NA
2017,51768,507409d254cc64cf517e399da856add5,Steven Taylor,Outside Linebacker,OLB,Houston,Cougars,HOU,228,72.5,294,18,37,http://insider.espn.com/nfl/draft/player/_/id/51768,NA
2017,51528,b64cbbd68dec8ceac04bd5a1147136e5,Corey Vereen,Defensive End,DE,Tennessee,Volunteers,TENN,254,73.375,295,26,37,http://insider.espn.com/nfl/draft/player/_/id/51528,NA
2017,52101,c7811d48cb9f9ef09a30247972fd8d3b,Jamal Carter,Safety,S,Miami,Hurricanes,MIAMI,218,72.875,296,26,36,http://insider.espn.com/nfl/draft/player/_/id/52101,https://a.espncdn.com/i/headshots/nfldraft/players/full/52101.png
2017,51955,54a237a2c490111ea2f9e07cb4cd7b0e,Chunky Clements,Defensive Tackle,DT,Illinois,Fighting Illini,ILL,301,74.375,297,22,36,http://insider.espn.com/nfl/draft/player/_/id/51955,https://a.espncdn.com/i/headshots/nfldraft/players/full/51955.png
